timestamp,solar_forecast_kw
2026-01-23T01:01:05+07:00,0.00
2026-01-23T01:01:06+07:00,0.00
2026-01-23T01:01:07+07:00,0.00
2026-01-23T01:01:08+07:00,0.00
2026-01-23T01:01:09+07:00,0.00
2026-01-23T01:01:10+07:00,0.00
2026-01-23T01:01:11+07:00,0.00
2026-01-23T01:01:12+07:00,0.00
2026-01-23T01:01:13+07:00,0.00
2026-01-23T01:01:14+07:00,0.00
2026-01-23T01:01:15+07:00,0.00
2026-01-23T01:01:16+07:00,0.00
2026-01-23T01:01:17+07:00,0.00
2026-01-23T01:01:18+07:00,0.00
2026-01-23T01:01:19+07:00,0.00
2026-01-23T01:01:20+07:00,0.00
2026-01-23T01:01:21+07:00,0.00
2026-01-23T01:01:22+07:00,0.00
2026-01-23T01:01:23+07:00,0.00
2026-01-23T01:01:24+07:00,0.00
2026-01-23T01:01:25+07:00,0.00
2026-01-23T01:01:26+07:00,0.00
2026-01-23T01:01:27+07:00,0.00
2026-01-23T01:01:28+07:00,0.00
2026-01-23T01:01:29+07:00,0.00
2026-01-23T01:01:30+07:00,0.00
2026-01-23T01:01:31+07:00,0.00
2026-01-23T01:01:32+07:00,0.00
2026-01-23T01:01:33+07:00,0.00
2026-01-23T01:01:34+07:00,0.00
2026-01-23T01:01:35+07:00,0.00
2026-01-23T01:01:36+07:00,0.00
2026-01-23T01:01:37+07:00,0.00
2026-01-23T01:01:38+07:00,0.00
2026-01-23T01:01:39+07:00,0.00
2026-01-23T01:01:40+07:00,0.00
2026-01-23T01:01:41+07:00,0.00
2026-01-23T01:01:42+07:00,0.00
2026-01-23T01:01:43+07:00,0.00
2026-01-23T01:01:44+07:00,0.00
2026-01-23T01:01:45+07:00,0.00
2026-01-23T01:01:46+07:00,0.00
2026-01-23T01:01:47+07:00,0.00
2026-01-23T01:01:48+07:00,0.00
2026-01-23T01:01:49+07:00,0.00
2026-01-23T01:01:50+07:00,0.00
2026-01-23T01:01:51+07:00,0.00
2026-01-23T01:01:52+07:00,0.00
2026-01-23T01:01:53+07:00,0.00
2026-01-23T01:01:54+07:00,0.00
2026-01-23T01:01:55+07:00,0.00
2026-01-23T01:01:56+07:00,0.00
2026-01-23T01:01:57+07:00,0.00
2026-01-23T01:01:58+07:00,0.00
2026-01-23T01:01:59+07:00,0.00
2026-01-23T01:02:00+07:00,0.00
2026-01-23T01:02:01+07:00,0.00
2026-01-23T01:02:02+07:00,0.00
2026-01-23T01:02:03+07:00,0.00
2026-01-23T01:02:04+07:00,0.00
2026-01-23T01:02:05+07:00,0.00
2026-01-23T01:02:06+07:00,0.00
2026-01-23T01:02:07+07:00,0.00
2026-01-23T01:02:08+07:00,0.00
2026-01-23T01:02:09+07:00,0.00
2026-01-23T01:02:10+07:00,0.00
2026-01-23T01:02:11+07:00,0.00
2026-01-23T01:02:12+07:00,0.00
2026-01-23T01:02:13+07:00,0.00
2026-01-23T01:02:14+07:00,0.00
2026-01-23T01:02:15+07:00,0.00
2026-01-23T01:02:16+07:00,0.00
2026-01-23T01:02:17+07:00,0.00
2026-01-23T01:02:18+07:00,0.00
2026-01-23T01:02:19+07:00,0.00
2026-01-23T01:02:20+07:00,0.00
2026-01-23T01:02:21+07:00,0.00
2026-01-23T01:02:22+07:00,0.00
2026-01-23T01:02:23+07:00,0.00
2026-01-23T01:02:24+07:00,0.00
2026-01-23T01:02:25+07:00,0.00
2026-01-23T01:02:26+07:00,0.00
2026-01-23T01:02:27+07:00,0.00
2026-01-23T01:02:28+07:00,0.00
2026-01-23T01:02:29+07:00,0.00
2026-01-23T01:02:30+07:00,0.00
2026-01-23T01:02:31+07:00,0.00
2026-01-23T01:02:32+07:00,0.00
2026-01-23T01:02:33+07:00,0.00
2026-01-23T01:02:34+07:00,0.00
2026-01-23T01:02:35+07:00,0.00
2026-01-23T01:02:36+07:00,0.00
2026-01-23T01:02:37+07:00,0.00
2026-01-23T01:02:38+07:00,0.00
2026-01-23T01:02:39+07:00,0.00
2026-01-23T01:02:40+07:00,0.00
2026-01-23T01:02:41+07:00,0.00
2026-01-23T01:02:42+07:00,0.00
2026-01-23T01:02:43+07:00,0.00
2026-01-23T01:02:44+07:00,0.00
2026-01-23T01:02:45+07:00,0.00
2026-01-23T01:02:46+07:00,0.00
2026-01-23T01:02:47+07:00,0.00
2026-01-23T01:02:48+07:00,0.00
2026-01-23T01:02:49+07:00,0.00
2026-01-23T01:02:50+07:00,0.00
2026-01-23T01:02:51+07:00,0.00
2026-01-23T01:02:52+07:00,0.00
2026-01-23T01:02:53+07:00,0.00
2026-01-23T01:02:54+07:00,0.00
2026-01-23T01:02:55+07:00,0.00
2026-01-23T01:02:56+07:00,0.00
2026-01-23T01:02:57+07:00,0.00
2026-01-23T01:02:58+07:00,0.00
2026-01-23T01:02:59+07:00,0.00
2026-01-23T01:03:00+07:00,0.00
2026-01-23T01:03:01+07:00,0.00
2026-01-23T01:03:02+07:00,0.00
2026-01-23T01:03:03+07:00,0.00
2026-01-23T01:03:04+07:00,0.00
2026-01-23T01:03:05+07:00,0.00
2026-01-23T01:03:06+07:00,0.00
2026-01-23T01:03:07+07:00,0.00
2026-01-23T01:03:08+07:00,0.00
2026-01-23T01:03:09+07:00,0.00
2026-01-23T01:03:10+07:00,0.00
2026-01-23T01:03:11+07:00,0.00
2026-01-23T01:03:12+07:00,0.00
2026-01-23T01:03:13+07:00,0.00
2026-01-23T01:03:14+07:00,0.00
2026-01-23T01:03:15+07:00,0.00
2026-01-23T01:03:16+07:00,0.00
2026-01-23T01:03:17+07:00,0.00
2026-01-23T01:03:18+07:00,0.00
2026-01-23T01:03:19+07:00,0.00
2026-01-23T01:03:20+07:00,0.00
2026-01-23T01:03:21+07:00,0.00
2026-01-23T01:03:22+07:00,0.00
2026-01-23T01:03:23+07:00,0.00
2026-01-23T01:03:24+07:00,0.00
2026-01-23T01:03:25+07:00,0.00
2026-01-23T01:03:26+07:00,0.00
2026-01-23T01:03:27+07:00,0.00
2026-01-23T01:03:28+07:00,0.00
2026-01-23T01:03:29+07:00,0.00
2026-01-23T01:03:30+07:00,0.00
2026-01-23T01:03:31+07:00,0.00
2026-01-23T01:03:32+07:00,0.00
2026-01-23T01:03:33+07:00,0.00
2026-01-23T01:03:34+07:00,0.00
2026-01-23T01:03:35+07:00,0.00
2026-01-23T01:03:36+07:00,0.00
2026-01-23T01:03:37+07:00,0.00
2026-01-23T01:03:38+07:00,0.00
2026-01-23T01:03:39+07:00,0.00
2026-01-23T01:03:40+07:00,0.00
2026-01-23T01:03:41+07:00,0.00
2026-01-23T01:03:42+07:00,0.00
2026-01-23T01:03:43+07:00,0.00
2026-01-23T01:03:44+07:00,0.00
2026-01-23T01:03:45+07:00,0.00
2026-01-23T01:03:46+07:00,0.00
2026-01-23T01:03:47+07:00,0.00
2026-01-23T01:03:48+07:00,0.00
2026-01-23T01:03:49+07:00,0.00
2026-01-23T01:03:50+07:00,0.00
2026-01-23T01:03:51+07:00,0.00
2026-01-23T01:03:52+07:00,0.00
2026-01-23T01:03:53+07:00,0.00
2026-01-23T01:03:54+07:00,0.00
2026-01-23T01:03:55+07:00,0.00
2026-01-23T01:03:56+07:00,0.00
2026-01-23T01:03:57+07:00,0.00
2026-01-23T01:03:58+07:00,0.00
2026-01-23T01:03:59+07:00,0.00
2026-01-23T01:04:00+07:00,0.00
2026-01-23T01:04:01+07:00,0.00
2026-01-23T01:04:02+07:00,0.00
2026-01-23T01:04:03+07:00,0.00
2026-01-23T01:04:04+07:00,0.00
2026-01-23T01:04:05+07:00,0.00
2026-01-23T01:04:06+07:00,0.00
2026-01-23T01:04:07+07:00,0.00
2026-01-23T01:04:08+07:00,0.00
2026-01-23T01:04:09+07:00,0.00
2026-01-23T01:04:10+07:00,0.00
2026-01-23T01:04:11+07:00,0.00
2026-01-23T01:04:12+07:00,0.00
2026-01-23T01:04:13+07:00,0.00
2026-01-23T01:04:14+07:00,0.00
2026-01-23T01:04:15+07:00,0.00
2026-01-23T01:04:16+07:00,0.00
2026-01-23T01:04:17+07:00,0.00
2026-01-23T01:04:18+07:00,0.00
2026-01-23T01:04:19+07:00,0.00
2026-01-23T01:04:20+07:00,0.00
2026-01-23T01:04:21+07:00,0.00
2026-01-23T01:04:22+07:00,0.00
2026-01-23T01:04:23+07:00,0.00
2026-01-23T01:04:24+07:00,0.00
2026-01-23T01:04:25+07:00,0.00
2026-01-23T01:04:26+07:00,0.00
2026-01-23T01:04:27+07:00,0.00
2026-01-23T01:04:28+07:00,0.00
2026-01-23T01:04:29+07:00,0.00
2026-01-23T01:04:30+07:00,0.00
2026-01-23T01:04:31+07:00,0.00
2026-01-23T01:04:32+07:00,0.00
2026-01-23T01:04:33+07:00,0.00
2026-01-23T01:04:34+07:00,0.00
2026-01-23T01:04:35+07:00,0.00
2026-01-23T01:04:36+07:00,0.00
2026-01-23T01:04:37+07:00,0.00
2026-01-23T01:04:38+07:00,0.00
2026-01-23T01:04:39+07:00,0.00
2026-01-23T01:04:40+07:00,0.00
2026-01-23T01:04:41+07:00,0.00
2026-01-23T01:04:42+07:00,0.00
2026-01-23T01:04:43+07:00,0.00
2026-01-23T01:04:44+07:00,0.00
2026-01-23T01:04:45+07:00,0.00
2026-01-23T01:04:46+07:00,0.00
2026-01-23T01:04:47+07:00,0.00
2026-01-23T01:04:48+07:00,0.00
2026-01-23T01:04:49+07:00,0.00
2026-01-23T01:04:50+07:00,0.00
2026-01-23T01:04:51+07:00,0.00
2026-01-23T01:04:52+07:00,0.00
2026-01-23T01:04:53+07:00,0.00
2026-01-23T01:04:54+07:00,0.00
2026-01-23T01:04:55+07:00,0.00
2026-01-23T01:04:56+07:00,0.00
2026-01-23T01:04:57+07:00,0.00
2026-01-23T01:04:58+07:00,0.00
2026-01-23T01:04:59+07:00,0.00
2026-01-23T01:05:00+07:00,0.00
2026-01-23T01:05:01+07:00,0.00
2026-01-23T01:05:02+07:00,0.00
2026-01-23T01:05:03+07:00,0.00
2026-01-23T01:05:04+07:00,0.00
2026-01-23T01:05:05+07:00,0.00
2026-01-23T01:05:06+07:00,0.00
2026-01-23T01:05:07+07:00,0.00
2026-01-23T01:05:08+07:00,0.00
2026-01-23T01:05:09+07:00,0.00
2026-01-23T01:05:10+07:00,0.00
2026-01-23T01:05:11+07:00,0.00
2026-01-23T01:05:12+07:00,0.00
2026-01-23T01:05:13+07:00,0.00
2026-01-23T01:05:14+07:00,0.00
2026-01-23T01:05:15+07:00,0.00
2026-01-23T01:05:16+07:00,0.00
2026-01-23T01:05:17+07:00,0.00
2026-01-23T01:05:18+07:00,0.00
2026-01-23T01:05:19+07:00,0.00
2026-01-23T01:05:20+07:00,0.00
2026-01-23T01:05:21+07:00,0.00
2026-01-23T01:05:22+07:00,0.00
2026-01-23T01:05:23+07:00,0.00
2026-01-23T01:05:24+07:00,0.00
2026-01-23T01:05:25+07:00,0.00
2026-01-23T01:05:26+07:00,0.00
2026-01-23T01:05:27+07:00,0.00
2026-01-23T01:05:28+07:00,0.00
2026-01-23T01:05:29+07:00,0.00
2026-01-23T01:05:30+07:00,0.00
2026-01-23T01:05:31+07:00,0.00
2026-01-23T01:05:32+07:00,0.00
2026-01-23T01:05:33+07:00,0.00
2026-01-23T01:05:34+07:00,0.00
2026-01-23T01:05:35+07:00,0.00
2026-01-23T01:05:36+07:00,0.00
2026-01-23T01:05:37+07:00,0.00
2026-01-23T01:05:38+07:00,0.00
2026-01-23T01:05:39+07:00,0.00
2026-01-23T01:05:40+07:00,0.00
2026-01-23T01:05:41+07:00,0.00
2026-01-23T01:05:42+07:00,0.00
2026-01-23T01:05:43+07:00,0.00
2026-01-23T01:05:44+07:00,0.00
2026-01-23T01:05:45+07:00,0.00
2026-01-23T01:05:46+07:00,0.00
2026-01-23T01:05:47+07:00,0.00
2026-01-23T01:05:48+07:00,0.00
2026-01-23T01:05:49+07:00,0.00
2026-01-23T01:05:50+07:00,0.00
2026-01-23T01:05:51+07:00,0.00
2026-01-23T01:05:52+07:00,0.00
2026-01-23T01:05:53+07:00,0.00
2026-01-23T01:05:54+07:00,0.00
2026-01-23T01:05:55+07:00,0.00
2026-01-23T01:05:56+07:00,0.00
2026-01-23T01:05:57+07:00,0.00
2026-01-23T01:05:58+07:00,0.00
2026-01-23T01:05:59+07:00,0.00
2026-01-23T01:06:00+07:00,0.00
2026-01-23T01:06:01+07:00,0.00
2026-01-23T01:06:02+07:00,0.00
2026-01-23T01:06:03+07:00,0.00
2026-01-23T01:06:04+07:00,0.00
2026-01-23T01:06:05+07:00,0.00
2026-01-23T01:06:06+07:00,0.00
2026-01-23T01:06:07+07:00,0.00
2026-01-23T01:06:08+07:00,0.00
2026-01-23T01:06:09+07:00,0.00
2026-01-23T01:06:10+07:00,0.00
2026-01-23T01:06:11+07:00,0.00
2026-01-23T01:06:12+07:00,0.00
2026-01-23T01:06:13+07:00,0.00
2026-01-23T01:06:14+07:00,0.00
2026-01-23T01:06:15+07:00,0.00
2026-01-23T01:06:16+07:00,0.00
2026-01-23T01:06:17+07:00,0.00
2026-01-23T01:06:18+07:00,0.00
2026-01-23T01:06:19+07:00,0.00
2026-01-23T01:06:20+07:00,0.00
2026-01-23T01:06:21+07:00,0.00
2026-01-23T01:06:22+07:00,0.00
2026-01-23T01:06:23+07:00,0.00
2026-01-23T01:06:24+07:00,0.00
2026-01-23T01:06:25+07:00,0.00
2026-01-23T01:06:26+07:00,0.00
2026-01-23T01:06:27+07:00,0.00
2026-01-23T01:06:28+07:00,0.00
2026-01-23T01:06:29+07:00,0.00
2026-01-23T01:06:30+07:00,0.00
2026-01-23T01:06:31+07:00,0.00
2026-01-23T01:06:32+07:00,0.00
2026-01-23T01:06:33+07:00,0.00
2026-01-23T01:06:34+07:00,0.00
2026-01-23T01:06:35+07:00,0.00
2026-01-23T01:06:36+07:00,0.00
2026-01-23T01:06:37+07:00,0.00
2026-01-23T01:06:38+07:00,0.00
2026-01-23T01:06:39+07:00,0.00
2026-01-23T01:06:40+07:00,0.00
2026-01-23T01:06:41+07:00,0.00
2026-01-23T01:06:42+07:00,0.00
2026-01-23T01:06:43+07:00,0.00
2026-01-23T01:06:44+07:00,0.00
2026-01-23T01:06:45+07:00,0.00
2026-01-23T01:06:46+07:00,0.00
2026-01-23T01:06:47+07:00,0.00
2026-01-23T01:06:48+07:00,0.00
2026-01-23T01:06:49+07:00,0.00
2026-01-23T01:06:50+07:00,0.00
2026-01-23T01:06:51+07:00,0.00
2026-01-23T01:06:52+07:00,0.00
2026-01-23T01:06:53+07:00,0.00
2026-01-23T01:06:54+07:00,0.00
2026-01-23T01:06:55+07:00,0.00
2026-01-23T01:06:56+07:00,0.00
2026-01-23T01:06:57+07:00,0.00
2026-01-23T01:06:58+07:00,0.00
2026-01-23T01:06:59+07:00,0.00
2026-01-23T01:07:00+07:00,0.00
2026-01-23T01:07:01+07:00,0.00
2026-01-23T01:07:02+07:00,0.00
2026-01-23T01:07:03+07:00,0.00
2026-01-23T01:07:04+07:00,0.00
2026-01-23T01:07:05+07:00,0.00
2026-01-23T01:07:06+07:00,0.00
2026-01-23T01:07:07+07:00,0.00
2026-01-23T01:07:08+07:00,0.00
2026-01-23T01:07:09+07:00,0.00
2026-01-23T01:07:10+07:00,0.00
2026-01-23T01:07:11+07:00,0.00
2026-01-23T01:07:12+07:00,0.00
2026-01-23T01:07:13+07:00,0.00
2026-01-23T01:07:14+07:00,0.00
2026-01-23T01:07:15+07:00,0.00
2026-01-23T01:07:16+07:00,0.00
2026-01-23T01:07:17+07:00,0.00
2026-01-23T01:07:18+07:00,0.00
2026-01-23T01:07:19+07:00,0.00
2026-01-23T01:07:20+07:00,0.00
2026-01-23T01:07:21+07:00,0.00
2026-01-23T01:07:22+07:00,0.00
2026-01-23T01:07:23+07:00,0.00
2026-01-23T01:07:24+07:00,0.00
2026-01-23T01:07:25+07:00,0.00
2026-01-23T01:07:26+07:00,0.00
2026-01-23T01:07:27+07:00,0.00
2026-01-23T01:07:28+07:00,0.00
2026-01-23T01:07:29+07:00,0.00
2026-01-23T01:07:30+07:00,0.00
2026-01-23T01:07:31+07:00,0.00
2026-01-23T01:07:32+07:00,0.00
2026-01-23T01:07:33+07:00,0.00
2026-01-23T01:07:34+07:00,0.00
2026-01-23T01:07:35+07:00,0.00
2026-01-23T01:07:36+07:00,0.00
2026-01-23T01:07:37+07:00,0.00
2026-01-23T01:07:38+07:00,0.00
2026-01-23T01:07:39+07:00,0.00
2026-01-23T01:07:40+07:00,0.00
2026-01-23T01:07:41+07:00,0.00
2026-01-23T01:07:42+07:00,0.00
2026-01-23T01:07:43+07:00,0.00
2026-01-23T01:07:44+07:00,0.00
2026-01-23T01:07:45+07:00,0.00
2026-01-23T01:07:46+07:00,0.00
2026-01-23T01:07:47+07:00,0.00
2026-01-23T01:07:48+07:00,0.00
2026-01-23T01:07:49+07:00,0.00
2026-01-23T01:07:50+07:00,0.00
2026-01-23T01:07:51+07:00,0.00
2026-01-23T01:07:52+07:00,0.00
2026-01-23T01:07:53+07:00,0.00
2026-01-23T01:07:54+07:00,0.00
2026-01-23T01:07:55+07:00,0.00
2026-01-23T01:07:56+07:00,0.00
2026-01-23T01:07:57+07:00,0.00
2026-01-23T01:07:58+07:00,0.00
2026-01-23T01:07:59+07:00,0.00
2026-01-23T01:08:00+07:00,0.00
2026-01-23T01:08:01+07:00,0.00
2026-01-23T01:08:02+07:00,0.00
2026-01-23T01:08:03+07:00,0.00
2026-01-23T01:08:04+07:00,0.00
2026-01-23T01:08:05+07:00,0.00
2026-01-23T01:08:06+07:00,0.00
2026-01-23T01:08:07+07:00,0.00
2026-01-23T01:08:08+07:00,0.00
2026-01-23T01:08:09+07:00,0.00
2026-01-23T01:08:10+07:00,0.00
2026-01-23T01:08:11+07:00,0.00
2026-01-23T01:08:12+07:00,0.00
2026-01-23T01:08:13+07:00,0.00
2026-01-23T01:08:14+07:00,0.00
2026-01-23T01:08:15+07:00,0.00
2026-01-23T01:08:16+07:00,0.00
2026-01-23T01:08:17+07:00,0.00
2026-01-23T01:08:18+07:00,0.00
2026-01-23T01:08:19+07:00,0.00
2026-01-23T01:08:20+07:00,0.00
2026-01-23T01:08:21+07:00,0.00
2026-01-23T01:08:22+07:00,0.00
2026-01-23T01:08:23+07:00,0.00
2026-01-23T01:08:24+07:00,0.00
2026-01-23T01:08:25+07:00,0.00
2026-01-23T01:08:26+07:00,0.00
2026-01-23T01:08:27+07:00,0.00
2026-01-23T01:08:28+07:00,0.00
2026-01-23T01:08:29+07:00,0.00
2026-01-23T01:08:30+07:00,0.00
2026-01-23T01:08:31+07:00,0.00
2026-01-23T01:08:32+07:00,0.00
2026-01-23T01:08:33+07:00,0.00
2026-01-23T01:08:34+07:00,0.00
2026-01-23T01:08:35+07:00,0.00
2026-01-23T01:08:36+07:00,0.00
2026-01-23T01:08:37+07:00,0.00
2026-01-23T01:08:38+07:00,0.00
2026-01-23T01:08:39+07:00,0.00
2026-01-23T01:08:40+07:00,0.00
2026-01-23T01:08:41+07:00,0.00
2026-01-23T01:08:42+07:00,0.00
2026-01-23T01:08:43+07:00,0.00
2026-01-23T01:08:44+07:00,0.00
2026-01-23T01:08:45+07:00,0.00
2026-01-23T01:08:46+07:00,0.00
2026-01-23T01:08:47+07:00,0.00
2026-01-23T01:08:48+07:00,0.00
2026-01-23T01:08:49+07:00,0.00
2026-01-23T01:08:50+07:00,0.00
2026-01-23T01:08:51+07:00,0.00
2026-01-23T01:08:52+07:00,0.00
2026-01-23T01:08:53+07:00,0.00
2026-01-23T01:08:54+07:00,0.00
2026-01-23T01:08:55+07:00,0.00
2026-01-23T01:08:56+07:00,0.00
2026-01-23T01:08:57+07:00,0.00
2026-01-23T01:08:58+07:00,0.00
2026-01-23T01:08:59+07:00,0.00
2026-01-23T01:09:00+07:00,0.00
2026-01-23T01:09:01+07:00,0.00
2026-01-23T01:09:02+07:00,0.00
2026-01-23T01:09:03+07:00,0.00
2026-01-23T01:09:04+07:00,0.00
2026-01-23T01:09:05+07:00,0.00
2026-01-23T01:09:06+07:00,0.00
2026-01-23T01:09:07+07:00,0.00
2026-01-23T01:09:08+07:00,0.00
2026-01-23T01:09:09+07:00,0.00
2026-01-23T01:09:10+07:00,0.00
2026-01-23T01:09:11+07:00,0.00
2026-01-23T01:09:12+07:00,0.00
2026-01-23T01:09:13+07:00,0.00
2026-01-23T01:09:14+07:00,0.00
2026-01-23T01:09:15+07:00,0.00
2026-01-23T01:09:16+07:00,0.00
2026-01-23T01:09:17+07:00,0.00
2026-01-23T01:09:18+07:00,0.00
2026-01-23T01:09:19+07:00,0.00
2026-01-23T01:09:20+07:00,0.00
2026-01-23T01:09:21+07:00,0.00
2026-01-23T01:09:22+07:00,0.00
2026-01-23T01:09:23+07:00,0.00
2026-01-23T01:09:24+07:00,0.00
2026-01-23T01:09:25+07:00,0.00
2026-01-23T01:09:26+07:00,0.00
2026-01-23T01:09:27+07:00,0.00
2026-01-23T01:09:28+07:00,0.00
2026-01-23T01:09:29+07:00,0.00
2026-01-23T01:09:30+07:00,0.00
2026-01-23T01:09:31+07:00,0.00
2026-01-23T01:09:32+07:00,0.00
2026-01-23T01:09:33+07:00,0.00
2026-01-23T01:09:34+07:00,0.00
2026-01-23T01:09:35+07:00,0.00
2026-01-23T01:09:36+07:00,0.00
2026-01-23T01:09:37+07:00,0.00
2026-01-23T01:09:38+07:00,0.00
2026-01-23T01:09:39+07:00,0.00
2026-01-23T01:09:40+07:00,0.00
2026-01-23T01:09:41+07:00,0.00
2026-01-23T01:09:42+07:00,0.00
2026-01-23T01:09:43+07:00,0.00
2026-01-23T01:09:44+07:00,0.00
2026-01-23T01:09:45+07:00,0.00
2026-01-23T01:09:46+07:00,0.00
2026-01-23T01:09:47+07:00,0.00
2026-01-23T01:09:48+07:00,0.00
2026-01-23T01:09:49+07:00,0.00
2026-01-23T01:09:50+07:00,0.00
2026-01-23T01:09:51+07:00,0.00
2026-01-23T01:09:52+07:00,0.00
2026-01-23T01:09:53+07:00,0.00
2026-01-23T01:09:54+07:00,0.00
2026-01-23T01:09:55+07:00,0.00
2026-01-23T01:09:56+07:00,0.00
2026-01-23T01:09:57+07:00,0.00
2026-01-23T01:09:58+07:00,0.00
2026-01-23T01:09:59+07:00,0.00
2026-01-23T01:10:00+07:00,0.00
2026-01-23T01:10:01+07:00,0.00
2026-01-23T01:10:02+07:00,0.00
2026-01-23T01:10:03+07:00,0.00
2026-01-23T01:10:04+07:00,0.00
2026-01-23T01:10:05+07:00,0.00
2026-01-23T01:10:06+07:00,0.00
2026-01-23T01:10:07+07:00,0.00
2026-01-23T01:10:08+07:00,0.00
2026-01-23T01:10:09+07:00,0.00
2026-01-23T01:10:10+07:00,0.00
2026-01-23T01:10:11+07:00,0.00
2026-01-23T01:10:12+07:00,0.00
2026-01-23T01:10:13+07:00,0.00
2026-01-23T01:10:14+07:00,0.00
2026-01-23T01:10:15+07:00,0.00
2026-01-23T01:10:16+07:00,0.00
2026-01-23T01:10:17+07:00,0.00
2026-01-23T01:10:18+07:00,0.00
2026-01-23T01:10:19+07:00,0.00
2026-01-23T01:10:20+07:00,0.00
2026-01-23T01:10:21+07:00,0.00
2026-01-23T01:10:22+07:00,0.00
2026-01-23T01:10:23+07:00,0.00
2026-01-23T01:10:24+07:00,0.00
2026-01-23T01:10:25+07:00,0.00
2026-01-23T01:10:26+07:00,0.00
2026-01-23T01:10:27+07:00,0.00
2026-01-23T01:10:28+07:00,0.00
2026-01-23T01:10:29+07:00,0.00
2026-01-23T01:10:30+07:00,0.00
2026-01-23T01:10:31+07:00,0.00
2026-01-23T01:10:32+07:00,0.00
2026-01-23T01:10:33+07:00,0.00
2026-01-23T01:10:34+07:00,0.00
2026-01-23T01:10:35+07:00,0.00
2026-01-23T01:10:36+07:00,0.00
2026-01-23T01:10:37+07:00,0.00
2026-01-23T01:10:38+07:00,0.00
2026-01-23T01:10:39+07:00,0.00
2026-01-23T01:10:40+07:00,0.00
2026-01-23T01:10:41+07:00,0.00
2026-01-23T01:10:42+07:00,0.00
2026-01-23T01:10:43+07:00,0.00
2026-01-23T01:10:44+07:00,0.00
2026-01-23T01:10:45+07:00,0.00
2026-01-23T01:10:46+07:00,0.00
2026-01-23T01:10:47+07:00,0.00
2026-01-23T01:10:48+07:00,0.00
2026-01-23T01:10:49+07:00,0.00
2026-01-23T01:10:50+07:00,0.00
2026-01-23T01:10:51+07:00,0.00
2026-01-23T01:10:52+07:00,0.00
2026-01-23T01:10:53+07:00,0.00
2026-01-23T01:10:54+07:00,0.00
2026-01-23T01:10:55+07:00,0.00
2026-01-23T01:10:56+07:00,0.00
2026-01-23T01:10:57+07:00,0.00
2026-01-23T01:10:58+07:00,0.00
2026-01-23T01:10:59+07:00,0.00
2026-01-23T01:11:00+07:00,0.00
2026-01-23T01:11:01+07:00,0.00
2026-01-23T01:11:02+07:00,0.00
2026-01-23T01:11:03+07:00,0.00
2026-01-23T01:11:04+07:00,0.00
2026-01-23T01:11:05+07:00,0.00
2026-01-23T01:11:06+07:00,0.00
2026-01-23T01:11:07+07:00,0.00
2026-01-23T01:11:08+07:00,0.00
2026-01-23T01:11:09+07:00,0.00
2026-01-23T01:11:10+07:00,0.00
2026-01-23T01:11:11+07:00,0.00
2026-01-23T01:11:12+07:00,0.00
2026-01-23T01:11:13+07:00,0.00
2026-01-23T01:11:14+07:00,0.00
2026-01-23T01:11:15+07:00,0.00
2026-01-23T01:11:16+07:00,0.00
2026-01-23T01:11:17+07:00,0.00
2026-01-23T01:11:18+07:00,0.00
2026-01-23T01:11:19+07:00,0.00
2026-01-23T01:11:20+07:00,0.00
2026-01-23T01:11:21+07:00,0.00
2026-01-23T01:11:22+07:00,0.00
2026-01-23T01:11:23+07:00,0.00
2026-01-23T01:11:24+07:00,0.00
2026-01-23T01:11:25+07:00,0.00
2026-01-23T01:11:26+07:00,0.00
2026-01-23T01:11:27+07:00,0.00
2026-01-23T01:11:28+07:00,0.00
2026-01-23T01:11:29+07:00,0.00
2026-01-23T01:11:30+07:00,0.00
2026-01-23T01:11:31+07:00,0.00
2026-01-23T01:11:32+07:00,0.00
2026-01-23T01:11:33+07:00,0.00
2026-01-23T01:11:34+07:00,0.00
2026-01-23T01:11:35+07:00,0.00
2026-01-23T01:11:36+07:00,0.00
2026-01-23T01:11:37+07:00,0.00
2026-01-23T01:11:38+07:00,0.00
2026-01-23T01:11:39+07:00,0.00
2026-01-23T01:11:40+07:00,0.00
2026-01-23T01:11:41+07:00,0.00
2026-01-23T01:11:42+07:00,0.00
2026-01-23T01:11:43+07:00,0.00
2026-01-23T01:11:44+07:00,0.00
2026-01-23T01:11:45+07:00,0.00
2026-01-23T01:11:46+07:00,0.00
2026-01-23T01:11:47+07:00,0.00
2026-01-23T01:11:48+07:00,0.00
2026-01-23T01:11:49+07:00,0.00
2026-01-23T01:11:50+07:00,0.00
2026-01-23T01:11:51+07:00,0.00
2026-01-23T01:11:52+07:00,0.00
2026-01-23T01:11:53+07:00,0.00
2026-01-23T01:11:54+07:00,0.00
2026-01-23T01:11:55+07:00,0.00
2026-01-23T01:11:56+07:00,0.00
2026-01-23T01:11:57+07:00,0.00
2026-01-23T01:11:58+07:00,0.00
2026-01-23T01:11:59+07:00,0.00
2026-01-23T01:12:00+07:00,0.00
2026-01-23T01:12:01+07:00,0.00
2026-01-23T01:12:02+07:00,0.00
2026-01-23T01:12:03+07:00,0.00
2026-01-23T01:12:04+07:00,0.00
2026-01-23T01:12:05+07:00,0.00
2026-01-23T01:12:06+07:00,0.00
2026-01-23T01:12:07+07:00,0.00
2026-01-23T01:12:08+07:00,0.00
2026-01-23T01:12:09+07:00,0.00
